GEOID,NAME,B17001_001,B17001_002,B20004_001,B20004_002,B20004_003,B20004_004,B20004_005,B20004_006,B25014_001,B25014_002,B25014_003,B25014_004,B25014_005,B25014_006,B25014_007,B25014_008,B25014_009,B25014_010,B25014_011,B25014_012,B25014_013,B25064_001,B25071_001
72143,ZCTA5 72143,32612,5729,34605,29583,29245,30142,40417,52029,12839,8035,6307,1609,76,26,17,4804,3410,1237,99,32,26,712,29.7
72149,ZCTA5 72149,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
72150,ZCTA5 72150,12428,1662,41887,14632,37430,38734,53237,105159,4882,3847,2861,891,87,0,8,1035,539,496,0,0,0,735,27.9
72152,ZCTA5 72152,405,214,21000,NA,NA,38523,NA,NA,201,142,127,15,0,0,0,59,40,19,0,0,0,NA,NA
72153,ZCTA5 72153,2181,335,27583,NA,24432,39917,46667,63641,919,731,575,156,0,0,0,188,146,42,0,0,0,641,29.8
72156,ZCTA5 72156,423,47,29911,NA,24808,NA,NA,55568,233,121,108,13,0,0,0,112,112,0,0,0,0,NA,NA
72157,ZCTA5 72157,1541,257,42188,21389,58525,26750,NA,NA,507,393,299,68,17,9,0,114,45,17,52,0,0,882,14.1
72160,ZCTA5 72160,9617,1650,33702,21157,31846,31423,44479,63516,4077,2446,1950,457,31,0,8,1631,1103,502,16,10,0,664,27.4
72165,ZCTA5 72165,121,35,NA,NA,NA,NA,NA,NA,53,35,35,0,0,0,0,18,18,0,0,0,0,NA,NA
72166,ZCTA5 72166,103,14,70417,NA,NA,NA,NA,NA,48,48,44,4,0,0,0,0,0,0,0,0,0,NA,NA
72167,ZCTA5 72167,1685,198,40608,42788,40975,39231,30484,65625,619,545,390,139,16,0,0,74,39,33,0,2,0,649,17.5
72168,ZCTA5 72168,358,226,21523,13618,23934,NA,92989,NA,148,110,88,22,0,0,0,38,38,0,0,0,0,NA,NA
72169,ZCTA5 72169,74,4,28125,NA,28750,NA,NA,NA,41,30,27,3,0,0,0,11,11,0,0,0,0,NA,NA
72170,ZCTA5 72170,250,67,26544,NA,43077,24327,49063,NA,139,106,90,16,0,0,0,33,22,8,3,0,0,586,31.7
72173,ZCTA5 72173,9100,1323,40881,21559,32401,39943,56250,65556,3159,2785,1935,806,22,22,0,374,228,125,0,21,0,699,31.8
72175,ZCTA5 72175,261,83,30268,NA,27500,31500,15250,NA,134,88,80,6,0,2,0,46,32,12,2,0,0,621,27.5
72176,ZCTA5 72176,9042,900,39696,28750,34668,38125,58250,61364,3215,1973,1235,667,71,0,0,1242,843,346,53,0,0,798,25.5
72179,ZCTA5 72179,305,69,28148,NA,NA,28839,NA,NA,153,121,108,13,0,0,0,32,32,0,0,0,0,NA,NA
72181,ZCTA5 72181,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
72201,ZCTA5 72201,996,159,61378,NA,31944,38831,50556,129803,668,304,191,101,0,12,0,364,274,90,0,0,0,964,25.3
72202,ZCTA5 72202,8983,2076,35764,25139,34219,27371,49954,57371,4687,1383,1201,159,23,0,0,3304,2337,890,10,42,25,839,27.4
72204,ZCTA5 72204,30689,7998,28345,21038,25537,27279,35724,45793,11939,6773,5325,1386,61,1,0,5166,3304,1593,261,8,0,827,32.6
72205,ZCTA5 72205,21631,3047,41347,23240,25712,26091,46267,61003,10360,5055,4387,668,0,0,0,5305,4210,953,117,25,0,866,29.6
72206,ZCTA5 72206,22152,5097,31996,21801,29821,31335,50132,58583,8989,5794,4697,1035,50,0,12,3195,2049,1081,29,8,28,720,32.2
72207,ZCTA5 72207,10312,760,55026,17500,34173,46964,55066,86105,5160,3408,3138,268,2,0,0,1752,1374,278,38,62,0,869,24.1
72209,ZCTA5 72209,31710,8576,27398,22336,29061,30587,36563,42139,11265,5759,4155,1410,153,41,0,5506,2985,1879,459,95,88,779,32.8
72210,ZCTA5 72210,17716,2200,42866,26250,31875,36635,57843,68915,7039,4213,3376,780,57,0,0,2826,1907,873,46,0,0,868,28.9
72211,ZCTA5 72211,22331,1925,43000,31250,24531,31646,50660,64967,9855,5226,4321,844,40,21,0,4629,2902,1660,22,34,11,910,27.4
72212,ZCTA5 72212,12150,607,57140,35699,27436,40023,58785,96394,4723,4094,3607,480,0,7,0,629,356,187,31,0,55,877,24.8
72223,ZCTA5 72223,23177,1513,59623,27005,34750,38556,63022,92500,9582,6140,5302,829,9,0,0,3442,2474,893,7,23,45,1081,27.5
72227,ZCTA5 72227,12135,1075,48471,NA,43315,39142,53087,74018,5216,3543,3045,484,14,0,0,1673,1181,449,29,14,0,919,27.5
72301,ZCTA5 72301,23684,6177,30815,20493,25952,31787,42658,50870,9761,4680,3761,902,17,0,0,5081,2972,1772,255,82,0,706,33.3
72311,ZCTA5 72311,97,16,20938,NA,NA,NA,NA,NA,42,30,27,3,0,0,0,12,6,6,0,0,0,NA,NA
72315,ZCTA5 72315,21351,5088,31490,35462,26160,30061,41942,56333,8588,4960,4001,908,51,0,0,3628,2295,976,142,91,124,651,25
72320,ZCTA5 72320,39,0,NA,NA,NA,NA,NA,NA,10,10,10,0,0,0,0,0,0,0,0,0,0,NA,NA
72321,ZCTA5 72321,135,0,33854,NA,NA,NA,NA,NA,61,37,27,10,0,0,0,24,24,0,0,0,0,738,NA
72322,ZCTA5 72322,120,40,10357,NA,NA,NA,NA,NA,68,54,42,12,0,0,0,14,14,0,0,0,0,NA,NA
72324,ZCTA5 72324,2226,219,31327,28750,24844,31964,62159,58194,871,629,452,177,0,0,0,242,129,113,0,0,0,690,33.2
72325,ZCTA5 72325,59,13,41250,NA,NA,NA,NA,NA,13,6,2,4,0,0,0,7,5,2,0,0,0,NA,NA
72326,ZCTA5 72326,1924,280,32043,37847,25431,36203,49318,32153,940,572,433,119,3,6,11,368,227,141,0,0,0,756,27.8
72327,ZCTA5 72327,1589,340,40037,26000,35625,39276,68654,NA,677,488,416,65,7,0,0,189,130,29,21,0,9,568,45.6
72328,ZCTA5 72328,46,27,NA,NA,NA,NA,NA,NA,19,0,0,0,0,0,0,19,0,19,0,0,0,NA,NA
72329,ZCTA5 72329,162,43,38083,NA,NA,NA,NA,NA,37,15,0,15,0,0,0,22,22,0,0,0,0,NA,NA
72330,ZCTA5 72330,531,64,29474,27708,30682,28173,44583,NA,181,142,104,31,7,0,0,39,15,24,0,0,0,732,17.5
72331,ZCTA5 72331,3010,665,25673,20800,25170,22072,51500,64211,1173,718,563,155,0,0,0,455,269,161,25,0,0,682,29.1
72332,ZCTA5 72332,125,107,15833,NA,NA,15417,NA,NA,36,9,9,0,0,0,0,27,8,13,6,0,0,564,45
72333,ZCTA5 72333,532,154,26750,39792,25000,NA,NA,NA,223,101,101,0,0,0,0,122,65,57,0,0,0,345,51
72335,ZCTA5 72335,15102,3951,26228,21146,23777,26339,42083,49318,6152,3098,2355,684,59,0,0,3054,1826,1061,140,27,0,647,31.3
72338,ZCTA5 72338,7,0,NA,NA,NA,NA,NA,NA,7,7,7,0,0,0,0,0,0,0,0,0,0,NA,NA
72339,ZCTA5 72339,148,42,23500,41406,18500,25500,NA,NA,55,40,30,10,0,0,0,15,15,0,0,0,0,685,38.5
72340,ZCTA5 72340,170,0,34318,NA,NA,NA,NA,NA,54,54,29,25,0,0,0,0,0,0,0,0,0,NA,NA
72341,ZCTA5 72341,205,29,19643,NA,23750,NA,NA,NA,92,76,70,6,0,0,0,16,11,5,0,0,0,764,43.3
72342,ZCTA5 72342,4550,1746,30431,NA,30729,19917,50469,53293,1818,646,516,130,0,0,0,1172,787,354,24,0,7,586,42.1
72346,ZCTA5 72346,480,119,17344,2499,NA,NA,NA,NA,242,179,154,25,0,0,0,63,44,19,0,0,0,1097,NA
72347,ZCTA5 72347,684,162,31250,30833,31667,30000,NA,24625,277,186,141,45,0,0,0,91,56,25,10,0,0,465,25.5
72348,ZCTA5 72348,2482,669,31667,34844,31020,28370,91115,NA,1114,663,515,148,0,0,0,451,314,137,0,0,0,516,29
72350,ZCTA5 72350,1051,348,26842,16161,22228,25208,NA,83333,435,291,222,59,5,5,0,144,75,59,0,2,8,513,38.2
72351,ZCTA5 72351,716,259,30313,26250,30208,NA,68750,NA,272,148,127,13,8,0,0,124,48,57,0,9,10,687,31.8
72353,ZCTA5 72353,105,0,NA,NA,NA,NA,NA,NA,49,15,15,0,0,0,0,34,34,0,0,0,0,NA,NA
72354,ZCTA5 72354,2345,533,27324,15673,31288,23796,NA,59375,937,555,403,146,0,6,0,382,218,133,14,12,5,534,26.7
72355,ZCTA5 72355,2186,385,50833,NA,38875,37813,82813,62393,976,732,622,108,2,0,0,244,152,92,0,0,0,805,14.6
72358,ZCTA5 72358,1127,307,22955,8519,26799,18636,NA,23393,424,246,165,71,10,0,0,178,97,68,7,0,6,478,27.5
72359,ZCTA5 72359,534,182,25855,NA,33696,25521,NA,NA,208,84,78,6,0,0,0,124,55,61,8,0,0,736,28.4
72360,ZCTA5 72360,5550,1427,27166,26538,21106,27038,50273,NA,2331,1300,1059,218,23,0,0,1031,803,204,24,0,0,525,51
72364,ZCTA5 72364,15745,2239,43017,19432,37523,41818,54141,56813,5789,3921,2680,1155,65,21,0,1868,1004,764,49,51,0,849,26.3
72365,ZCTA5 72365,2550,947,27788,15500,30524,28654,NA,69464,1069,618,484,117,17,0,0,451,220,231,0,0,0,533,34.3
72366,ZCTA5 72366,2017,637,29671,31297,18438,28750,42031,NA,875,470,399,71,0,0,0,405,318,87,0,0,0,609,25.8
72367,ZCTA5 72367,6,6,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,0,6,6,0,0,0,0,NA,NA
72368,ZCTA5 72368,1252,98,35804,26750,35114,31895,48083,42500,587,409,338,71,0,0,0,178,170,8,0,0,0,488,19.6
72370,ZCTA5 72370,7217,1964,27427,22813,24683,29563,45250,62452,3033,1403,1176,226,1,0,0,1630,790,716,42,60,22,646,26.3
72372,ZCTA5 72372,1751,378,36944,39583,36382,38000,33625,47083,710,528,401,109,18,0,0,182,144,34,4,0,0,561,32.5
72373,ZCTA5 72373,842,237,25724,20625,30862,25625,42917,NA,411,226,197,25,4,0,0,185,124,61,0,0,0,448,25.5
72374,ZCTA5 72374,848,98,35509,NA,NA,64783,31250,NA,354,263,238,25,0,0,0,91,38,53,0,0,0,NA,NA
72376,ZCTA5 72376,1835,563,24191,21534,21544,22721,38068,NA,743,633,493,99,41,0,0,110,78,32,0,0,0,758,33.3
72377,ZCTA5 72377,22,0,NA,NA,NA,NA,NA,NA,22,8,8,0,0,0,0,14,14,0,0,0,0,NA,NA
72379,ZCTA5 72379,15,0,NA,NA,NA,NA,NA,NA,6,6,6,0,0,0,0,0,0,0,0,0,0,NA,NA
72383,ZCTA5 72383,75,0,51169,NA,NA,NA,NA,NA,42,42,42,0,0,0,0,0,0,0,0,0,0,NA,NA
72384,ZCTA5 72384,888,307,20513,31429,20313,17946,NA,NA,382,169,107,61,1,0,0,213,180,23,10,0,0,526,34
72386,ZCTA5 72386,2050,476,36602,26500,38563,22917,67050,NA,758,539,442,97,0,0,0,219,139,80,0,0,0,580,19.7
72389,ZCTA5 72389,359,90,NA,NA,NA,NA,NA,NA,132,64,64,0,0,0,0,68,50,18,0,0,0,NA,NA
72390,ZCTA5 72390,7904,3295,24863,NA,23029,30432,40341,65850,3089,1293,1126,167,0,0,0,1796,1201,542,25,0,28,578,29.1
72392,ZCTA5 72392,534,82,36293,37381,26932,31094,NA,NA,229,192,137,55,0,0,0,37,18,19,0,0,0,450,31.7
72394,ZCTA5 72394,473,49,20250,21250,25208,15952,NA,NA,205,125,121,3,1,0,0,80,52,28,0,0,0,518,46.9
72395,ZCTA5 72395,1082,88,40049,21375,33958,37500,47625,47083,388,240,199,41,0,0,0,148,67,58,0,8,15,593,19.9
72396,ZCTA5 72396,12679,1931,34520,15771,30981,34310,50884,51278,5048,3360,2430,835,87,8,0,1688,1056,565,67,0,0,730,27.2
72401,ZCTA5 72401,55307,11208,31184,21905,25465,29646,43767,58611,22693,11422,9165,1997,209,39,12,11271,6864,3798,523,62,24,752,29.2
72404,ZCTA5 72404,27386,2736,43144,22403,24401,35950,50503,66642,10505,6713,5428,1188,85,12,0,3792,2303,1411,65,0,13,826,26.1
72410,ZCTA5 72410,383,71,31000,28684,30583,NA,NA,NA,186,130,122,8,0,0,0,56,36,20,0,0,0,569,13.8
72411,ZCTA5 72411,2345,411,29519,23558,30170,24167,39432,NA,881,546,420,122,4,0,0,335,146,167,18,4,0,691,23.9
72412,ZCTA5 72412,534,132,48148,NA,25481,NA,NA,36250,269,203,176,27,0,0,0,66,57,9,0,0,0,NA,NA
72413,ZCTA5 72413,531,120,29817,NA,27829,29938,50500,48125,230,155,124,29,0,2,0,75,42,33,0,0,0,570,14.2
72414,ZCTA5 72414,364,131,31250,NA,31316,NA,NA,87188,141,71,57,14,0,0,0,70,46,24,0,0,0,417,51
72415,ZCTA5 72415,1315,172,26989,NA,29063,20000,41713,41250,474,370,228,142,0,0,0,104,63,41,0,0,0,558,23.2
72416,ZCTA5 72416,5395,659,33256,23194,33385,30114,36339,61250,2132,1543,1109,421,7,6,0,589,324,252,0,13,0,733,25
72417,ZCTA5 72417,5555,585,37598,NA,34815,36331,42222,68438,2221,1470,1060,410,0,0,0,751,458,277,16,0,0,745,28.9
72419,ZCTA5 72419,1487,233,26373,25833,26757,21667,115313,55714,635,422,337,81,4,0,0,213,125,81,7,0,0,554,24
72421,ZCTA5 72421,447,151,26563,28438,21964,30500,NA,NA,176,56,33,17,6,0,0,120,89,31,0,0,0,585,33.8
72422,ZCTA5 72422,4534,1175,28784,20901,29167,23958,57386,46917,1947,1176,993,171,12,0,0,771,299,446,26,0,0,588,25.1
72424,ZCTA5 72424,92,34,16375,30417,15417,NA,NA,NA,33,26,15,11,0,0,0,7,1,5,1,0,0,715,51
72425,ZCTA5 72425,357,17,23359,26250,NA,8750,73750,NA,139,117,94,23,0,0,0,22,7,15,0,0,0,NA,NA
72426,ZCTA5 72426,169,8,49750,NA,52813,47750,73393,NA,74,48,40,8,0,0,0,26,15,11,0,0,0,393,18.2
72427,ZCTA5 72427,365,302,NA,NA,NA,21563,26250,NA,94,85,31,54,0,0,0,9,3,6,0,0,0,900,27.5
72428,ZCTA5 72428,79,4,31250,24167,59583,30625,NA,NA,30,21,10,11,0,0,0,9,6,3,0,0,0,825,17.5
72429,ZCTA5 72429,282,7,34091,42500,31447,35000,NA,NA,144,89,70,19,0,0,0,55,51,4,0,0,0,505,16.3
72430,ZCTA5 72430,384,108,28661,42750,23958,30329,NA,NA,170,117,96,14,7,0,0,53,50,3,0,0,0,663,21.3
72431,ZCTA5 72431,374,68,25707,NA,25815,23333,NA,NA,146,102,75,27,0,0,0,44,26,18,0,0,0,544,43.5
72432,ZCTA5 72432,6179,1094,26767,17744,29223,26641,35938,NA,2558,1729,1387,298,44,0,0,829,583,176,70,0,0,547,28.5
72433,ZCTA5 72433,2909,451,26458,20500,28125,24515,27120,47292,1299,838,672,151,10,5,0,461,346,95,20,0,0,510,28.6
72434,ZCTA5 72434,1889,183,32353,NA,50739,28964,47500,NA,781,637,508,120,9,0,0,144,110,30,2,2,0,418,23.4
72435,ZCTA5 72435,378,34,32024,23750,43250,27083,NA,NA,181,145,109,31,0,5,0,36,31,5,0,0,0,663,23.1
72436,ZCTA5 72436,985,212,37500,NA,43750,33063,NA,78214,384,349,295,54,0,0,0,35,3,32,0,0,0,834,43.8
72437,ZCTA5 72437,3600,603,35011,NA,28032,36399,47171,80078,1422,1068,874,182,12,0,0,354,157,185,6,6,0,842,19.8
72438,ZCTA5 72438,3057,998,25705,22000,25665,22422,38155,62721,1039,530,358,158,9,5,0,509,249,197,22,19,22,511,26.8
72440,ZCTA5 72440,276,10,36833,NA,48750,34750,NA,37333,95,62,44,18,0,0,0,33,1,32,0,0,0,544,14.5
72441,ZCTA5 72441,47,31,2499,NA,NA,NA,NA,NA,30,29,23,6,0,0,0,1,1,0,0,0,0,NA,NA
72442,ZCTA5 72442,4192,813,44022,24615,46357,44554,39145,NA,1696,1037,775,262,0,0,0,659,483,137,39,0,0,583,23.9
72443,ZCTA5 72443,2930,405,30615,26083,31861,26625,42788,NA,1185,798,603,186,0,9,0,387,253,114,0,7,13,719,30.1
72444,ZCTA5 72444,1805,321,28750,20814,36136,24890,33875,33500,749,625,470,147,8,0,0,124,51,73,0,0,0,554,28.4
72445,ZCTA5 72445,46,0,41250,NA,38750,NA,NA,NA,20,19,15,4,0,0,0,1,1,0,0,0,0,NA,NA
72447,ZCTA5 72447,1825,254,34327,NA,35077,29375,56154,80139,824,494,378,116,0,0,0,330,209,99,0,13,9,488,18.8
72449,ZCTA5 72449,332,83,28214,NA,30972,18393,24167,NA,132,79,63,16,0,0,0,53,32,21,0,0,0,773,28.9
72450,ZCTA5 72450,38281,6406,33948,19017,29635,31739,45517,51933,14920,9803,7324,2342,130,7,0,5117,2978,1924,129,78,8,699,26.5
72453,ZCTA5 72453,192,32,27857,NA,21875,28750,NA,NA,98,84,76,8,0,0,0,14,3,11,0,0,0,NA,NA
72454,ZCTA5 72454,4724,904,30265,17417,30309,23068,37344,47232,2111,1437,1179,249,0,9,0,674,402,251,0,9,12,733,30.9
72455,ZCTA5 72455,12154,2338,31083,21451,29599,26174,45820,59286,5170,3566,2903,613,28,22,0,1604,925,524,129,26,0,632,30.1
72456,ZCTA5 72456,471,69,19943,33542,20833,19352,NA,38625,224,153,138,15,0,0,0,71,49,22,0,0,0,680,43.2
72457,ZCTA5 72457,185,10,40583,NA,35000,58958,NA,NA,72,50,32,18,0,0,0,22,22,0,0,0,0,493,17.8
72458,ZCTA5 72458,594,24,36905,NA,NA,37115,46471,32500,242,230,187,42,1,0,0,12,12,0,0,0,0,NA,NA
72459,ZCTA5 72459,1324,346,28306,30893,20917,35833,29526,62708,558,438,368,55,15,0,0,120,89,25,0,6,0,487,26.4
72460,ZCTA5 72460,844,202,20260,23750,26021,NA,NA,NA,343,259,244,15,0,0,0,84,69,15,0,0,0,480,29.6
72461,ZCTA5 72461,3599,603,30607,36985,27083,24286,33295,56607,1547,1109,866,234,0,9,0,438,285,109,32,12,0,506,30.3
72462,ZCTA5 72462,333,86,17083,24500,NA,11458,NA,NA,161,95,61,34,0,0,0,66,61,5,0,0,0,398,28.5
72464,ZCTA5 72464,61,20,NA,NA,NA,NA,NA,NA,28,19,14,5,0,0,0,9,1,8,0,0,0,NA,NA
72466,ZCTA5 72466,1499,486,26477,NA,25000,NA,30962,NA,562,377,278,73,26,0,0,185,98,87,0,0,0,445,24.5
72467,ZCTA5 72467,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
72469,ZCTA5 72469,976,101,35726,16250,35515,31354,36875,42083,412,344,267,77,0,0,0,68,52,15,1,0,0,520,35
72470,ZCTA5 72470,160,27,27188,NA,28750,14688,NA,NA,83,73,63,7,3,0,0,10,9,1,0,0,0,NA,NA
72471,ZCTA5 72471,1187,301,32361,15156,26250,32917,50435,NA,456,353,206,147,0,0,0,103,68,35,0,0,0,497,43.8
72472,ZCTA5 72472,8999,1880,31038,22055,26595,36438,41096,40938,3655,2294,1767,513,14,0,0,1361,776,487,98,0,0,664,29.3
72473,ZCTA5 72473,2440,443,33603,20536,37829,31667,34167,54750,1056,797,686,107,4,0,0,259,154,89,4,12,0,611,26.6
72476,ZCTA5 72476,6093,1001,29838,21167,26815,27660,33833,52135,2383,1376,1050,326,0,0,0,1007,663,313,12,19,0,587,24.1
72478,ZCTA5 72478,235,26,NA,NA,NA,NA,NA,NA,161,161,105,56,0,0,0,0,0,0,0,0,0,NA,NA
72479,ZCTA5 72479,1406,213,34688,26406,30125,33611,45000,51250,604,338,271,67,0,0,0,266,136,119,10,0,1,668,20.1
72482,ZCTA5 72482,1325,244,27169,19063,27875,26971,NA,NA,541,441,342,84,15,0,0,100,67,33,0,0,0,613,20.5
72501,ZCTA5 72501,25135,4318,30606,22412,26773,29264,40368,63889,9991,6908,5176,1635,96,1,0,3083,1809,1076,194,0,4,617,28.3
72512,ZCTA5 72512,2576,556,18294,16250,17760,19167,31691,NA,1056,774,656,118,0,0,0,282,188,80,14,0,0,601,24.2
72513,ZCTA5 72513,2216,389,31154,18167,30000,34010,NA,NA,966,702,599,70,24,9,0,264,192,72,0,0,0,426,28.2
72515,ZCTA5 72515,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
72517,ZCTA5 72517,224,56,NA,NA,53417,NA,NA,NA,111,111,69,42,0,0,0,0,0,0,0,0,0,NA,NA
72519,ZCTA5 72519,3127,530,26609,20000,22542,31127,41250,NA,1210,882,696,183,3,0,0,328,212,107,9,0,0,636,35.2
72520,ZCTA5 72520,163,93,NA,NA,13250,NA,NA,NA,105,105,105,0,0,0,0,0,0,0,0,0,0,NA,NA
72521,ZCTA5 72521,5521,1318,29500,20495,37648,30417,43750,NA,2100,1465,1092,342,31,0,0,635,355,237,6,29,8,572,26.5
72522,ZCTA5 72522,462,46,30815,NA,NA,31558,37969,NA,194,149,125,24,0,0,0,45,37,8,0,0,0,425,13.3
72523,ZCTA5 72523,912,131,28523,29583,38269,28355,23714,NA,400,316,203,93,6,12,2,84,80,4,0,0,0,553,15.1
72524,ZCTA5 72524,402,256,NA,NA,NA,NA,NA,NA,118,66,66,0,0,0,0,52,6,46,0,0,0,NA,NA
72526,ZCTA5 72526,235,17,27411,NA,58068,26450,NA,NA,89,58,31,27,0,0,0,31,14,17,0,0,0,298,20.3
72527,ZCTA5 72527,423,16,40811,NA,NA,40777,NA,NA,99,84,16,31,37,0,0,15,0,15,0,0,0,NA,NA
72528,ZCTA5 72528,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
72529,ZCTA5 72529,4892,855,25647,28382,15729,38073,45417,43056,2385,2018,1687,323,0,8,0,367,192,175,0,0,0,705,25.1
72530,ZCTA5 72530,1267,199,32391,28977,31359,30000,79896,NA,697,625,555,70,0,0,0,72,63,9,0,0,0,593,44.5
72531,ZCTA5 72531,984,218,NA,NA,NA,NA,NA,NA,339,328,233,51,32,12,0,11,0,11,0,0,0,NA,NA
72532,ZCTA5 72532,1104,269,22917,NA,40086,19205,NA,40000,548,404,377,25,2,0,0,144,97,41,6,0,0,449,25.7
72533,ZCTA5 72533,342,13,20357,23750,21964,NA,NA,NA,164,144,121,23,0,0,0,20,4,16,0,0,0,775,31.9
72534,ZCTA5 72534,1743,154,32412,NA,32201,31184,33125,NA,598,564,345,219,0,0,0,34,13,21,0,0,0,NA,NA
72536,ZCTA5 72536,522,39,34412,NA,25417,50625,33281,NA,172,148,113,35,0,0,0,24,4,20,0,0,0,506,27.8
72537,ZCTA5 72537,742,7,40593,NA,52639,NA,40906,NA,333,260,245,15,0,0,0,73,65,8,0,0,0,838,31.6
72538,ZCTA5 72538,417,44,NA,NA,NA,NA,NA,NA,159,140,116,24,0,0,0,19,19,0,0,0,0,NA,NA
72539,ZCTA5 72539,126,0,NA,NA,NA,NA,NA,NA,63,63,33,5,25,0,0,0,0,0,0,0,0,NA,NA
72540,ZCTA5 72540,189,28,34583,NA,NA,NA,NA,NA,48,27,19,8,0,0,0,21,10,11,0,0,0,722,32.5
72542,ZCTA5 72542,3663,660,23013,23409,19954,23550,NA,48625,1696,1451,1197,243,11,0,0,245,185,60,0,0,0,510,35.8
72543,ZCTA5 72543,12310,1449,30079,17031,30372,24648,34178,83295,5252,3595,2915,649,31,0,0,1657,1147,482,28,0,0,706,25.8
72544,ZCTA5 72544,741,125,20714,NA,19901,NA,NA,NA,316,209,188,21,0,0,0,107,40,67,0,0,0,768,37.1
72546,ZCTA5 72546,244,0,40938,NA,40938,NA,NA,NA,81,65,46,19,0,0,0,16,0,16,0,0,0,NA,NA
72550,ZCTA5 72550,721,21,26818,NA,23029,NA,NA,NA,302,302,247,32,23,0,0,0,0,0,0,0,0,NA,NA
72553,ZCTA5 72553,49,2,28125,NA,NA,NA,NA,NA,20,14,11,0,3,0,0,6,5,1,0,0,0,NA,NA
72554,ZCTA5 72554,2349,485,29917,22159,31818,27958,41656,43646,1065,911,711,189,11,0,0,154,93,55,3,3,0,460,27.2
72555,ZCTA5 72555,139,0,NA,NA,NA,NA,NA,NA,66,39,28,11,0,0,0,27,19,8,0,0,0,NA,NA
72556,ZCTA5 72556,3237,425,26568,NA,21186,20395,44865,46563,1308,951,666,285,0,0,0,357,268,89,0,0,0,517,25
72560,ZCTA5 72560,8950,2024,24929,NA,27786,15969,42702,61042,3605,2594,1997,553,28,16,0,1011,826,185,0,0,0,573,33.3
72561,ZCTA5 72561,848,98,31500,NA,26705,31188,31250,NA,248,211,126,85,0,0,0,37,19,16,2,0,0,532,25.5
72562,ZCTA5 72562,2211,417,27261,NA,23333,28347,NA,67684,956,693,529,154,7,3,0,263,161,81,21,0,0,612,27.5
72564,ZCTA5 72564,345,77,21771,NA,NA,NA,NA,NA,166,131,120,9,2,0,0,35,33,2,0,0,0,600,38
72565,ZCTA5 72565,726,82,30529,NA,35034,19833,52763,71000,267,222,163,53,3,0,3,45,33,12,0,0,0,544,19.8
72566,ZCTA5 72566,619,228,45662,NA,19183,52135,NA,NA,228,201,159,41,0,1,0,27,27,0,0,0,0,NA,NA
72567,ZCTA5 72567,264,40,20893,NA,21364,NA,NA,NA,91,83,71,5,7,0,0,8,3,5,0,0,0,NA,NA
72568,ZCTA5 72568,1137,154,30703,21364,29964,22159,53989,49063,464,339,269,69,1,0,0,125,50,75,0,0,0,953,23.4
72569,ZCTA5 72569,746,122,29701,NA,28574,30703,NA,NA,255,228,161,12,55,0,0,27,15,12,0,0,0,NA,NA
72571,ZCTA5 72571,267,0,24113,NA,16719,NA,NA,NA,132,132,132,0,0,0,0,0,0,0,0,0,0,NA,NA
72572,ZCTA5 72572,140,0,11554,NA,NA,NA,NA,NA,64,40,35,5,0,0,0,24,21,3,0,0,0,NA,NA
72573,ZCTA5 72573,216,0,NA,NA,NA,NA,NA,NA,82,69,69,0,0,0,0,13,0,13,0,0,0,NA,NA
72576,ZCTA5 72576,3939,976,25228,22917,26096,20478,31585,NA,1749,1181,994,123,14,3,47,568,405,147,13,3,0,504,32.3
72577,ZCTA5 72577,694,44,32083,50682,27368,43438,NA,NA,245,175,128,47,0,0,0,70,54,11,5,0,0,396,9
72578,ZCTA5 72578,104,0,72266,NA,NA,72266,NA,NA,49,49,49,0,0,0,0,0,0,0,0,0,0,NA,NA
72579,ZCTA5 72579,1258,238,26250,23611,21333,21250,NA,NA,489,296,213,80,3,0,0,193,77,79,29,8,0,732,27.3
72581,ZCTA5 72581,1096,149,39355,NA,29324,45625,61282,NA,508,476,408,68,0,0,0,32,10,22,0,0,0,NA,NA
72583,ZCTA5 72583,2360,537,30625,60690,30417,24947,NA,72813,773,573,405,119,49,0,0,200,92,83,25,0,0,663,21.5
72584,ZCTA5 72584,277,0,55046,NA,NA,NA,NA,NA,133,133,120,13,0,0,0,0,0,0,0,0,0,NA,NA
72585,ZCTA5 72585,306,20,26875,NA,27199,NA,NA,NA,161,161,149,12,0,0,0,0,0,0,0,0,0,NA,NA
72587,ZCTA5 72587,47,0,NA,NA,NA,NA,NA,NA,26,7,7,0,0,0,0,19,19,0,0,0,0,NA,NA
72601,ZCTA5 72601,29672,4369,30945,26300,24809,31790,40051,47234,12148,8334,6557,1735,31,0,11,3814,2404,1216,86,60,48,637,25.8
72611,ZCTA5 72611,1848,242,28482,43274,31544,22377,NA,43173,626,483,376,104,3,0,0,143,51,10,82,0,0,669,12.8
